OP02-101|WhenAttacking	OK	Strawberry [OP02-101] (5000) attacks Monkey.D.Luffy [ST01-001] (5000). | Strawberry [OP02-101] [When Attacking] effect is pending. | Strawberry [OP02-101]: condition not met — effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-102|WhenAttacking	OK	Smoker [OP02-102] (4000) attacks Monkey.D.Luffy [ST01-001] (5000). | Smoker [OP02-102] [When Attacking] effect is pending. | Smoker [OP02-102]: condition not met — effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-103|WhenAttacking	OK	Sengoku [OP02-103] (3000) attacks Monkey.D.Luffy [ST01-001] (5000). || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-104|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Sentomaru [OP02-104]'s [Trigger]. | Sentomaru [OP02-104] Trigger plays this card to the field. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-105|WhenAttacking	OK	Tashigi [OP02-105] (5000) attacks Monkey.D.Luffy [ST01-001] (5000). || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-106|OnPlay	OK	South plays Tsuru [OP02-106]. | Tsuru [OP02-106] [On Play] effect is pending. | Choose an opponent's Character to give -2 cost (Tsuru [OP02-106]). | Choose an opponent's Character to give -2 cost (Tsuru [OP02-106]). | That is not a valid cost-reduction target. | Tsuru [OP02-106] gives Tony Tony.Chopper [ST01-006] -2 cost this turn (now 0). || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-110|OnBlock	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | Hina [OP02-110] blocks the attack. | Hina [OP02-110] [On Block] effect is pending. | Choose up to 1 opponent Character(s) with cost 6 or less that cannot attack (Hina [OP02-110]), or skip. | Choose up to 1 opponent Character(s) with cost 6 or less that cannot attack (Hina [OP02-110]), or skip. | That is not a valid target for the attack restriction. | That is not a valid target for the attack restriction. | That is not a valid target for the attack restriction. | That is not a valid target for the attack restriction. | Choose up to 1 opponent Character(s) with cost 6 or less that cannot attack (Hina [OP02-110]), or skip. | Choose up to 1 opponent Character(s) with cost 6 or less that cannot attack (Hina [OP02-110]), or skip. | Choose up to 1 opponent Character(s) with cost 6 or less that cannot attack (Hina [OP02-110]), or skip. | Choose up to 1 opponent Character(s) with cost 6 or less that cannot attack (Hina [OP02-110]), or skip. | Choose up to 1 opponent Character(s) with cost 6 or less that cannot attack (Hina [OP02-110]), or skip. | Hina [OP02-110] effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-111|WhenAttacking	OK	Fullbody [OP02-111] (3000) attacks Monkey.D.Luffy [ST01-001] (5000). | Fullbody [OP02-111] [When Attacking] effect is pending. | Fullbody [OP02-111]: condition not met — effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-112|ActivateMain	OK	Bell-mère [OP02-112] [Activate: Main] effect is pending. | Bell-mère [OP02-112] rests (cost). | Bell-mère [OP02-112] [Activate: Main] effect is pending. | Choose an opponent's Character to give -1 cost (Bell-mère [OP02-112]). | Choose an opponent's Character to give -1 cost (Bell-mère [OP02-112]). | That is not a valid cost-reduction target. | Bell-mère [OP02-112] gives Tony Tony.Chopper [ST01-006] -1 cost this turn (now 0). | Bell-mère [OP02-112] [Activate: Main] effect is pending. | Choose a Leader or Character for +1000 power (Bell-mère [OP02-112]). | Choose a Leader or Character for +1000 power (Bell-mère [OP02-112]). | That is not a valid power-buff target. | That is not a valid power-buff target. | Bell-mère [OP02-112] gives Bell-mère [OP02-112] +1000 power this turn. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-113|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Helmeppo [OP02-113]'s [Trigger]. | Helmeppo [OP02-113] Trigger plays this card to the field. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-113|WhenAttacking	OK	Helmeppo [OP02-113] (3000) attacks Monkey.D.Luffy [ST01-001] (5000). | Helmeppo [OP02-113] [When Attacking] effect is pending. | Choose an opponent's Character to give -2 cost (Helmeppo [OP02-113]). | That is not a valid cost-reduction target. | Helmeppo [OP02-113] gives Tony Tony.Chopper [ST01-006] -2 cost this turn (now 0). | Helmeppo [OP02-113] [When Attacking] effect is pending. | Helmeppo [OP02-113] gives Helmeppo [OP02-113] +2000 power this battle. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-115|WhenAttacking	OK	Monkey.D.Garp [OP02-115] (3000) attacks Monkey.D.Luffy [ST01-001] (5000). || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-117|PlayEvent	OK	South plays Ice Age [OP02-117]. | Ice Age [OP02-117] [Main] effect is pending. | Choose an opponent's Character to give -5 cost (Ice Age [OP02-117]). | Choose an opponent's Character to give -5 cost (Ice Age [OP02-117]). | That is not a valid cost-reduction target. | Ice Age [OP02-117] gives Tony Tony.Chopper [ST01-006] -5 cost this turn (now 0). || S[h1 b0 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-117|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Ice Age [OP02-117]'s [Trigger]. | Choose up to 1 opponent Character(s) to remove (Ice Age [OP02-117]), or skip. | Choose up to 1 opponent Character(s) to remove (Ice Age [OP02-117]), or skip. | That is not a valid removal target. | That is not a valid removal target. | That is not a valid removal target. | Choose up to 1 opponent Character(s) to remove (Ice Age [OP02-117]), or skip. | Choose up to 1 opponent Character(s) to remove (Ice Age [OP02-117]), or skip. | Choose up to 1 opponent Character(s) to remove (Ice Age [OP02-117]), or skip. | Choose up to 1 opponent Character(s) to remove (Ice Age [OP02-117]), or skip. | Choose up to 1 opponent Character(s) to remove (Ice Age [OP02-117]), or skip. | Choose up to 1 opponent Character(s) to remove (Ice Age [OP02-117]), or skip. | Ice Age [OP02-117] effect skipped. || S[h1 b0 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-118|PlayCounter	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | Yasakani Sacred Jewel [OP02-118] has no usable counter value. || S[h2 b0 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-118|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Yasakani Sacred Jewel [OP02-118]'s [Trigger]. | Choose an opponent's Character with cost 3 or less for Yasakani Sacred Jewel [OP02-118]. | That is not a valid target for this K.O. effect. | That is not a valid target for this K.O. effect. | That is not a valid target for this K.O. effect. | Choose an opponent's Character with cost 3 or less for Yasakani Sacred Jewel [OP02-118]. | Choose an opponent's Character with cost 3 or less for Yasakani Sacred Jewel [OP02-118]. | Choose an opponent's Character with cost 3 or less for Yasakani Sacred Jewel [OP02-118]. | Choose an opponent's Character with cost 3 or less for Yasakani Sacred Jewel [OP02-118]. | Choose an opponent's Character with cost 3 or less for Yasakani Sacred Jewel [OP02-118]. | Choose an opponent's Character with cost 3 or less for Yasakani Sacred Jewel [OP02-118]. | Yasakani Sacred Jewel [OP02-118] effect skipped. || S[h1 b0 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP02-119|PlayEvent	OK	South plays Meteor Volcano [OP02-119]. | Meteor Volcano [OP02-119] [Main] effect is pending. | Choose up to 1 opponent Character(s) to remove (Meteor Volcano [OP02-119]), or skip. | Choose up to 1 opponent Character(s) to remove (Meteor Volcano [OP02-119]), or skip. | That is not a valid removal target. | Tony Tony.Chopper [ST01-006] goes to trash. | Meteor Volcano [OP02-119] K.O.s Tony Tony.Chopper [ST01-006]. || S[h1 b0 t2 d50 L4 don10] N[h0 b0 t1 d50 L0]
OP02-119|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Meteor Volcano [OP02-119]'s [Trigger]. | South draws a card. | South draws a card. | Meteor Volcano [OP02-119] draws 2 card(s). | Click 1 card(s) in your hand to trash (Meteor Volcano [OP02-119]). | Click 1 card(s) in your hand to trash (Meteor Volcano [OP02-119]). | That card is not in your hand. | That card is not in your hand. | That card is not in your hand. | Meteor Volcano [OP02-119]: trashed Tony Tony.Chopper [ST01-006] from hand. || S[h2 b0 t3 d48 L4 don10] N[h0 b1 t0 d50 L0]
OP02-120|OnPlay	OK	South plays Uta [OP02-120]. | Uta [OP02-120] [On Play] effect is pending. | Click 2 of your DON!! to return for Uta [OP02-120] (active or rested — your choice). | South returns 1 rested DON!! to the DON!! deck. | South returns 1 rested DON!! to the DON!! deck. | Uta [OP02-120] gives +1000 power to 2 card(s) until the start of your next turn. || S[h1 b1 t1 d50 L4 don8] N[h0 b1 t0 d50 L0]
OP02-121|OnPlay	OK	South plays Kuzan [OP02-121]. | Kuzan [OP02-121] [On Play] effect is pending. | Choose up to 1 opponent Character(s) to remove (Kuzan [OP02-121]), or skip. | Choose up to 1 opponent Character(s) to remove (Kuzan [OP02-121]), or skip. | That is not a valid removal target. | That is not a valid removal target. | That is not a valid removal target. | That is not a valid removal target. | Choose up to 1 opponent Character(s) to remove (Kuzan [OP02-121]), or skip. | Choose up to 1 opponent Character(s) to remove (Kuzan [OP02-121]), or skip. | Choose up to 1 opponent Character(s) to remove (Kuzan [OP02-121]), or skip. | Choose up to 1 opponent Character(s) to remove (Kuzan [OP02-121]), or skip. | Choose up to 1 opponent Character(s) to remove (Kuzan [OP02-121]), or skip. | Kuzan [OP02-121] effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-002|WhenAttacking	OK	Adio [OP03-002] (5000) attacks Monkey.D.Luffy [ST01-001] (5000). || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-003|OnPlay	OK	South plays Izo [OP03-003]. | Izo [OP03-003] [On Play] effect is pending. | Izo [OP03-003] looks at the top 5 card(s) of the deck. | South adds Usopp [ST01-002] to hand. | South places 4 card(s) at the bottom of the deck. || S[h2 b1 t1 d49 L4 don10] N[h0 b1 t0 d50 L0]
OP03-005|ActivateMain	OK	Thatch [OP03-005] [Activate: Main] effect is pending. | Thatch [OP03-005] gives Thatch [OP03-005] +2000 power this turn. | Thatch [OP03-005] [Activate: Main] effect is pending. | Thatch [OP03-005] will be trashed at the end of this turn. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-008|OnPlay	OK	South plays Buggy [OP03-008]. | Buggy [OP03-008] [On Play] effect is pending. | Buggy [OP03-008] looks at the top 5 card(s) of the deck. | South adds Usopp [ST01-002] to hand. | South places 4 card(s) at the bottom of the deck. || S[h2 b1 t1 d49 L4 don10] N[h0 b1 t0 d50 L0]
OP03-009|ActivateMain	OK	Haruta [OP03-009] [Activate: Main] effect is pending. | Choose your leader or one of your characters for Haruta [OP03-009]. | That is not a valid DON!! attachment target. | That is not a valid DON!! attachment target. | There are no rested DON!! cards to attach. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-011|WhenAttacking	OK	Blamenco [OP03-011] (3000) attacks Monkey.D.Luffy [ST01-001] (5000). || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-012|WhenAttacking	OK	Marshall.D.Teach [OP03-012] (6000) attacks Monkey.D.Luffy [ST01-001] (5000). | Marshall.D.Teach [OP03-012] [When Attacking] effect is pending. | Click 1 of your Character(s) to pay Marshall.D.Teach [OP03-012]'s cost, or skip. | Click 1 of your Character(s) to pay Marshall.D.Teach [OP03-012]'s cost, or skip. | That is not a valid cost target. | That is not a valid cost target. | Marshall.D.Teach [OP03-012] goes to trash. | Marshall.D.Teach [OP03-012] paid as cost. | Marshall.D.Teach [OP03-012] [When Attacking] effect is pending. | South draws a card. | Marshall.D.Teach [OP03-012] draws 1 card(s). | Marshall.D.Teach [OP03-012] [When Attacking] effect is pending. | Marshall.D.Teach [OP03-012] has left the field — the self-buff fizzles. || S[h2 b0 t2 d49 L4 don10] N[h0 b1 t0 d50 L0]
OP03-013|OnKo	OK	Marco [OP03-013] goes to trash. | Marco [OP03-013] [On KO] effect is pending. | Marco [OP03-013] [On K.O.] effect triggers. | Click 1 card(s) in your hand to trash as the cost of Marco [OP03-013], or skip. | Click 1 card(s) in your hand to trash as the cost of Marco [OP03-013], or skip. | That card is not in your hand. | That card is not in your hand. | That card is not in your hand. | Marco [OP03-013] cost: trashed Tony Tony.Chopper [ST01-006] from hand. | Marco [OP03-013] [On KO] effect is pending. | Marco [OP03-013] plays itself from the trash. || S[h0 b1 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-013|OnPlay	OK	South plays Marco [OP03-013]. | Marco [OP03-013] [On Play] effect is pending. | Choose up to 1 opponent Character(s) to remove (Marco [OP03-013]), or skip. | Choose up to 1 opponent Character(s) to remove (Marco [OP03-013]), or skip. | That is not a valid removal target. | Tony Tony.Chopper [ST01-006] goes to trash. | Marco [OP03-013] K.O.s Tony Tony.Chopper [ST01-006]. || S[h1 b1 t1 d50 L4 don10] N[h0 b0 t1 d50 L0]
OP03-014|WhenAttacking	OK	Monkey.D.Garp [OP03-014] (5000) attacks Monkey.D.Luffy [ST01-001] (5000). | Monkey.D.Garp [OP03-014] [When Attacking] effect is pending. | Click a card in your hand to play for Monkey.D.Garp [OP03-014], or skip. | Click a card in your hand to play for Monkey.D.Garp [OP03-014], or skip. | That card is not in your hand. | That card is not in your hand. | That card is not in your hand. | That card is not in your hand. | Monkey.D.Garp [OP03-014] plays Tony Tony.Chopper [ST01-006] from hand for free. || S[h0 b2 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-016|PlayEvent	OK	South plays Flame Emperor [OP03-016]. | Flame Emperor [OP03-016] [Main] effect is pending. | Flame Emperor [OP03-016]: condition not met — effect skipped. || S[h1 b0 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-016|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Flame Emperor [OP03-016]'s [Trigger]. | Choose up to 1 opponent Character(s) to remove (Flame Emperor [OP03-016]), or skip. | Choose up to 1 opponent Character(s) to remove (Flame Emperor [OP03-016]), or skip. | That is not a valid removal target. | That is not a valid removal target. | That is not a valid removal target. | Choose up to 1 opponent Character(s) to remove (Flame Emperor [OP03-016]), or skip. | Choose up to 1 opponent Character(s) to remove (Flame Emperor [OP03-016]), or skip. | Choose up to 1 opponent Character(s) to remove (Flame Emperor [OP03-016]), or skip. | Choose up to 1 opponent Character(s) to remove (Flame Emperor [OP03-016]), or skip. | Choose up to 1 opponent Character(s) to remove (Flame Emperor [OP03-016]), or skip. | Choose up to 1 opponent Character(s) to remove (Flame Emperor [OP03-016]), or skip. | Flame Emperor [OP03-016] effect skipped. || S[h1 b0 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-017|PlayCounter	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | Cross Fire [OP03-017] has no usable counter value. || S[h2 b0 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-017|PlayEvent	OK	South plays Cross Fire [OP03-017]. | Cross Fire [OP03-017] [Main] effect is pending. | Cross Fire [OP03-017]: condition not met — effect skipped. || S[h1 b0 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-017|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Cross Fire [OP03-017]'s [Trigger]. | Cross Fire [OP03-017] Trigger activates its Main effect. | Cross Fire [OP03-017]: condition not met — effect skipped. || S[h1 b0 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-018|PlayEvent	OK	South plays Fire Fist [OP03-018]. | Fire Fist [OP03-018] [Main] effect is pending. | Click 1 card(s) in your hand to trash as the cost of Fire Fist [OP03-018], or skip. | Click 1 card(s) in your hand to trash as the cost of Fire Fist [OP03-018], or skip. | That card is not in your hand. | That card is not in your hand. | That card is not in your hand. | Fire Fist [OP03-018] cost: trashed Tony Tony.Chopper [ST01-006] from hand. | Fire Fist [OP03-018] [Main] effect is pending. | Choose up to 1 opponent Character(s) to remove (Fire Fist [OP03-018]), or skip. | Choose up to 1 opponent Character(s) to remove (Fire Fist [OP03-018]), or skip. | That is not a valid removal target. | Tony Tony.Chopper [ST01-006] goes to trash. | Fire Fist [OP03-018] K.O.s Tony Tony.Chopper [ST01-006]. || S[h0 b0 t3 d50 L4 don10] N[h0 b0 t1 d50 L0]
OP03-018|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Fire Fist [OP03-018]'s [Trigger]. | Choose up to 1 opponent Character(s) to remove (Fire Fist [OP03-018]), or skip. | Choose up to 1 opponent Character(s) to remove (Fire Fist [OP03-018]), or skip. | That is not a valid removal target. | That is not a valid removal target. | That is not a valid removal target. | Choose up to 1 opponent Character(s) to remove (Fire Fist [OP03-018]), or skip. | Choose up to 1 opponent Character(s) to remove (Fire Fist [OP03-018]), or skip. | Choose up to 1 opponent Character(s) to remove (Fire Fist [OP03-018]), or skip. | Choose up to 1 opponent Character(s) to remove (Fire Fist [OP03-018]), or skip. | Choose up to 1 opponent Character(s) to remove (Fire Fist [OP03-018]), or skip. | Choose up to 1 opponent Character(s) to remove (Fire Fist [OP03-018]), or skip. | Fire Fist [OP03-018] effect skipped. || S[h1 b0 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-019|PlayEvent	OK	South plays Fiery Doll [OP03-019]. | Fiery Doll [OP03-019] [Main] effect is pending. | Choose a Leader for +4000 power (Fiery Doll [OP03-019]). | Choose a Leader for +4000 power (Fiery Doll [OP03-019]). | That is not a valid power-buff target. | That is not a valid power-buff target. | Fiery Doll [OP03-019] gives Monkey.D.Luffy [ST01-001] +4000 power this turn. || S[h1 b0 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-019|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Fiery Doll [OP03-019]'s [Trigger]. | Choose an opponent's Leader or Character to give -10000 power (Fiery Doll [OP03-019]), or skip. | Choose an opponent's Leader or Character to give -10000 power (Fiery Doll [OP03-019]), or skip. | Fiery Doll [OP03-019] gives Monkey.D.Luffy [ST01-001] -10000 power this turn. || S[h1 b0 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-020|ActivateMain	OK	Striker [OP03-020] looks at the top 5 card(s) of the deck. | South adds Usopp [ST01-002] to hand. | South places 4 card(s) at the bottom of the deck. || S[h2 b0 t1 d49 L4 don10] N[h0 b1 t0 d50 L0]
OP03-021|ActivateMain	OK	Kuro [OP03-021] [Activate: Main] effect is pending. | Choose an opponent's character (cost ≤ 5) to rest for Kuro [OP03-021]. | Choose an opponent's character (cost ≤ 5) to rest for Kuro [OP03-021]. | That is not a valid target to rest. | That is not a valid target to rest. | That is not a valid target to rest. | Choose an opponent's character (cost ≤ 5) to rest for Kuro [OP03-021]. | Choose an opponent's character (cost ≤ 5) to rest for Kuro [OP03-021]. | Choose an opponent's character (cost ≤ 5) to rest for Kuro [OP03-021]. | Choose an opponent's character (cost ≤ 5) to rest for Kuro [OP03-021]. | Choose an opponent's character (cost ≤ 5) to rest for Kuro [OP03-021]. | Kuro [OP03-021] effect skipped. || S[h1 b0 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-022|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. || S[h2 b0 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-022|WhenAttacking	OK	Arlong [OP03-022] (5000) attacks Monkey.D.Luffy [ST01-001] (5000). || S[h1 b0 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-024|OnPlay	OK	South plays Gin [OP03-024]. | Gin [OP03-024] [On Play] effect is pending. | Gin [OP03-024]: condition not met — effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-025|OnPlay	OK	South plays Krieg [OP03-025]. | Krieg [OP03-025] [On Play] effect is pending. | Click 1 card(s) in your hand to trash as the cost of Krieg [OP03-025], or skip. | Click 1 card(s) in your hand to trash as the cost of Krieg [OP03-025], or skip. | That card is not in your hand. | That card is not in your hand. | That card is not in your hand. | That card is not in your hand. | Krieg [OP03-025] cost: trashed Tony Tony.Chopper [ST01-006] from hand. | Krieg [OP03-025] [On Play] effect is pending. | Choose up to 2 opponent Character(s) to remove (Krieg [OP03-025]), or skip. | Choose up to 2 opponent Character(s) to remove (Krieg [OP03-025]), or skip. | That is not a valid removal target. | That is not a valid removal target. | That is not a valid removal target. | That is not a valid removal target. | Choose up to 2 opponent Character(s) to remove (Krieg [OP03-025]), or skip. | Choose up to 2 opponent Character(s) to remove (Krieg [OP03-025]), or skip. | Choose up to 2 opponent Character(s) to remove (Krieg [OP03-025]), or skip. | Choose up to 2 opponent Character(s) to remove (Krieg [OP03-025]), or skip. | Choose up to 2 opponent Character(s) to remove (Krieg [OP03-025]), or skip. | Krieg [OP03-025] effect skipped. || S[h0 b1 t2 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-026|OnPlay	OK	South plays Kuroobi [OP03-026]. | Kuroobi [OP03-026] [On Play] effect is pending. | Kuroobi [OP03-026]: condition not met — effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-026|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Kuroobi [OP03-026]'s [Trigger]. | Kuroobi [OP03-026] Trigger plays this card to the field. | Kuroobi [OP03-026] [On Play] effect is pending. | Kuroobi [OP03-026]: condition not met — effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-027|OnPlay	OK	South plays Sham [OP03-027]. | Sham [OP03-027] [On Play] effect is pending. | Sham [OP03-027]: condition not met — effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-028|OnPlay	OK	South plays Jango [OP03-028]. | Jango [OP03-028] [On Play] effect is pending. | Jango [OP03-028]: Choose one effect pending. | Jango [OP03-028] [On Play] effect is pending. | Chose: Set up to 1 of your {East Blue} type Leader or Character cards with a cost of 6 or less as active. | Choose up to 1 of your rested card(s) to set active (Jango [OP03-028]), or skip. | Choose up to 1 of your rested card(s) to set active (Jango [OP03-028]), or skip. | That is not a valid target to set active. | That is not a valid target to set active. | That is not a valid target to set active. | That is not a valid target to set active. | Choose up to 1 of your rested card(s) to set active (Jango [OP03-028]), or skip. | Choose up to 1 of your rested card(s) to set active (Jango [OP03-028]), or skip. | Choose up to 1 of your rested card(s) to set active (Jango [OP03-028]), or skip. | Choose up to 1 of your rested card(s) to set active (Jango [OP03-028]), or skip. | Choose up to 1 of your rested card(s) to set active (Jango [OP03-028]), or skip. | Jango [OP03-028] effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-029|OnPlay	OK	South plays Chew [OP03-029]. | Chew [OP03-029] [On Play] effect is pending. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | That is not a valid removal target. | That is not a valid removal target. | That is not a valid removal target. | That is not a valid removal target. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Chew [OP03-029] effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-029|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Chew [OP03-029]'s [Trigger]. | Chew [OP03-029] Trigger plays this card to the field. | Chew [OP03-029] [On Play] effect is pending. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | That is not a valid removal target. | That is not a valid removal target. | That is not a valid removal target. | That is not a valid removal target. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Choose up to 1 opponent Character(s) to remove (Chew [OP03-029]), or skip. | Chew [OP03-029] effect skipped. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-030|OnPlay	OK	South plays Nami [OP03-030]. | Nami [OP03-030] [On Play] effect is pending. | Nami [OP03-030] looks at the top 5 card(s) of the deck. | Usopp [ST01-002] does not match the required {East Blue} type. | South takes nothing. | South places 5 card(s) at the bottom of the deck. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-030|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Nami [OP03-030]'s [Trigger]. | Nami [OP03-030] Trigger plays this card to the field. | Nami [OP03-030] [On Play] effect is pending. | Nami [OP03-030] looks at the top 5 card(s) of the deck. | Usopp [ST01-002] does not match the required {East Blue} type. | South takes nothing. | South places 5 card(s) at the bottom of the deck. || S[h1 b1 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
OP03-033|Trigger	OK	Shanks [ST08-005] (10000) attacks Monkey.D.Luffy [ST01-001] (5000). | South has no available Blocker — block step skipped. | South passes counters. | South takes 1 damage. | South reveals and activates Hatchan [OP03-033]'s [Trigger]. | Hatchan [OP03-033] Trigger condition not met — the card goes to your hand. | Hatchan [OP03-033]: condition not met — effect skipped. || S[h2 b0 t1 d50 L4 don10] N[h0 b1 t0 d50 L0]
